"","Date","Dernier","Ouv.","Plus Haut","Plus Bas","Vol.","Variation %"
"330","24/08/2023",7.21446,7.30961,7.34377,7.21,"37,45M","-0,44%"
"331","23/08/2023",7.24662,7.26598,7.29536,7.22407,"39,13M","0,08%"
"332","22/08/2023",7.24088,7.2271,7.29363,7.22307,"39,82M","0,59%"
"333","21/08/2023",7.19806,7.16507,7.25932,7.16507,"39,85M","0,47%"
"334","18/08/2023",7.16411,7.16321,7.17299,7.09272,"49,42M","-0,38%"
"335","17/08/2023",7.19174,7.22906,7.2619,7.1835,"44,49M","-0,94%"
"336","16/08/2023",7.26025,7.24673,7.30111,7.2411,"35,67M","-0,10%"
"337","15/08/2023",7.2677,7.35508,7.35771,7.23656,"36,01M","-1,10%"
"338","14/08/2023",7.34884,7.32678,7.37193,7.30994,"37,85M","0,12%"
"339","11/08/2023",7.34019,7.39125,7.40689,7.31776,"45,99M","-1,26%"
"340","10/08/2023",7.43362,7.37355,7.46479,7.36895,"55,46M","1,52%"
"341","09/08/2023",7.32204,7.35102,7.38138,7.31738,"49,54M","0,72%"
"342","08/08/2023",7.26947,7.27105,7.32573,7.21912,"59,93M","-0,69%"
"343","07/08/2023",7.31976,7.29037,7.33024,7.26948,"40,39M","0,06%"
"344","04/08/2023",7.31507,7.28698,7.32319,7.24419,"67,38M","0,75%"
"345","03/08/2023",7.26053,7.25606,7.27183,7.21387,"70,02M","-0,72%"
"346","02/08/2023",7.31284,7.31291,7.37701,7.28704,"66,10M","-1,26%"
"347","01/08/2023",7.40608,7.4781,7.49953,7.40316,"53,83M","-1,22%"
"348","31/07/2023",7.49778,7.47312,7.52605,7.46465,"60,79M","0,29%"
"349","28/07/2023",7.47647,7.4492,7.49894,7.4162,"68,28M","0,15%"
"350","27/07/2023",7.46524,7.35866,7.47711,7.34003,"81,04M","2,05%"
"351","26/07/2023",7.31507,7.36354,7.36907,7.25102,"61,67M","-1,35%"
"352","25/07/2023",7.41545,7.44994,7.45037,7.40183,"46,59M","-0,16%"
"353","24/07/2023",7.42731,7.40566,7.43593,7.39082,"42,72M","-0,07%"
"354","21/07/2023",7.43277,7.38951,7.43331,7.37962,"50,21M","0,65%"
"355","20/07/2023",7.38491,7.30222,7.39145,7.30112,"52,03M","0,79%"
"356","19/07/2023",7.32694,7.3698,7.38289,7.31754,"44,83M","0,11%"
"357","18/07/2023",7.31918,7.28019,7.32672,7.27552,"36,85M","0,38%"
"358","17/07/2023",7.29166,7.31417,7.3325,7.26873,"35,65M","-1,12%"
"359","14/07/2023",7.37454,7.35392,7.40315,7.35392,"38,96M","0,06%"
"360","13/07/2023",7.3698,7.34656,7.40901,7.33561,"53,76M","0,50%"
"361","12/07/2023",7.33301,7.24106,7.34806,7.23133,"60,35M","1,57%"
"362","11/07/2023",7.22001,7.17618,7.24496,7.17214,"43,94M","1,07%"
"363","10/07/2023",7.14369,7.08246,7.17365,7.08246,"41,30M","0,45%"
"364","07/07/2023",7.11188,7.09875,7.15107,7.05277,"55,69M","0,42%"
"365","06/07/2023",7.08229,7.2399,7.2402,7.06526,"83,22M","-3,13%"
"366","05/07/2023",7.31081,7.32778,7.35212,7.2946,"60,27M","-0,80%"
"367","04/07/2023",7.36993,7.39091,7.40146,7.36897,"38,12M","-0,23%"
"368","03/07/2023",7.3867,7.41517,7.4266,7.3867,"46,76M","-0,18%"
"369","30/06/2023",7.40006,7.33989,7.41936,7.33728,"84,28M","1,19%"
"370","29/06/2023",7.31273,7.29576,7.34918,7.28865,"60,93M","0,36%"
"371","28/06/2023",7.28632,7.25068,7.29289,7.25068,"53,59M","0,98%"
"372","27/06/2023",7.21558,7.21283,7.23621,7.16172,"49,89M","0,43%"
"373","26/06/2023",7.18435,7.17588,7.20346,7.10572,"52,61M","0,29%"
"374","23/06/2023",7.16342,7.16538,7.19378,7.12864,"51,94M","-0,55%"
"375","22/06/2023",7.20328,7.19426,7.20689,7.14506,"53,70M","-0,79%"
"376","21/06/2023",7.26097,7.27389,7.29785,7.24686,"48,41M","-0,46%"
"377","20/06/2023",7.29417,7.30324,7.32257,7.28112,"55,85M","-0,27%"
"378","19/06/2023",7.31405,7.35331,7.36244,7.30263,"51,93M","-1,01%"
"379","16/06/2023",7.38865,7.31207,7.40388,7.29773,"170,73M","1,34%"
"380","15/06/2023",7.29091,7.30497,7.31347,7.24633,"60,42M","-0,51%"
"381","14/06/2023",7.32853,7.29094,7.35899,7.28846,"66,15M","0,52%"
"382","13/06/2023",7.2908,7.29031,7.308,7.24442,"65,50M","0,56%"
"383","12/06/2023",7.25035,7.25015,7.28333,7.23785,"56,91M","0,52%"
"384","09/06/2023",7.21314,7.23095,7.23952,7.18526,"57,29M","-0,12%"
"385","08/06/2023",7.22215,7.19622,7.23615,7.18419,"51,06M","0,27%"
"386","07/06/2023",7.20279,7.19824,7.22759,7.17094,"50,82M","-0,09%"
"387","06/06/2023",7.209,7.18963,7.21937,7.1756,"53,48M","0,11%"
"388","05/06/2023",7.20091,7.29481,7.29481,7.19337,"54,50M","-0,96%"
"389","02/06/2023",7.27069,7.1818,7.278,7.17931,"71,14M","1,87%"
"390","01/06/2023",7.13743,7.13939,7.1716,7.09046,"58,14M","0,55%"
"391","31/05/2023",7.0987,7.13617,7.18513,7.0836,"214,68M","-1,54%"
"392","30/05/2023",7.20975,7.27988,7.29638,7.19538,"69,22M","-1,29%"
"393","29/05/2023",7.30381,7.35293,7.35657,7.29211,"33,46M","-0,21%"
"394","26/05/2023",7.31918,7.2565,7.33431,7.20844,"58,22M","1,24%"
"395","25/05/2023",7.22927,7.26105,7.26105,7.1974,"59,44M","-0,33%"
"396","24/05/2023",7.25346,7.30614,7.30859,7.22358,"77,51M","-1,70%"
"397","23/05/2023",7.37871,7.45718,7.45937,7.37871,"65,79M","-1,33%"
"398","22/05/2023",7.47816,7.46793,7.49338,7.45269,"57,44M","-0,18%"
"399","19/05/2023",7.49196,7.46978,7.52356,7.46396,"67,97M","0,61%"
"400","18/05/2023",7.44689,7.44075,7.48178,7.42639,"59,99M","0,64%"
"401","17/05/2023",7.39944,7.37883,7.42258,7.35454,"57,78M","-0,09%"
"402","16/05/2023",7.40601,7.39485,7.42757,7.37781,"61,26M","-0,16%"
"403","15/05/2023",7.41821,7.44338,7.45563,7.39786,"48,64M","0,05%"
"404","12/05/2023",7.41485,7.42041,7.4637,7.3956,"58,34M","0,45%"
"405","11/05/2023",7.38178,7.38358,7.43694,7.33392,"64,31M","0,28%"
"406","10/05/2023",7.3612,7.40362,7.41632,7.33766,"75,39M","-0,49%"
"407","09/05/2023",7.39717,7.41501,7.4199,7.35845,"63,46M","-0,59%"
"408","08/05/2023",7.44091,7.42796,7.45646,7.41622,"46,79M","0,11%"
"409","05/05/2023",7.43293,7.38801,7.4376,7.3546,"70,69M","1,26%"
"410","04/05/2023",7.34077,7.3814,7.39302,7.31614,"79,97M","-0,85%"
"411","03/05/2023",7.40383,7.41056,7.44595,7.39582,"61,11M","0,28%"
"412","02/05/2023",7.3832,7.46682,7.50592,7.37406,"83,04M","-1,45%"
"413","28/04/2023",7.4915,7.49862,7.50505,7.4032,"87,01M","0,10%"
"414","27/04/2023",7.48384,7.4501,7.50726,7.44666,"78,10M","0,23%"
"415","26/04/2023",7.46666,7.49648,7.50813,7.42753,"91,91M","-0,86%"
"416","25/04/2023",7.53161,7.52815,7.54172,7.50426,"73,95M","-0,56%"
"417","24/04/2023",7.57386,7.5456,7.58126,7.5456,"63,57M","-0,04%"
"418","21/04/2023",7.577,7.5515,7.577,7.51832,"73,19M","0,51%"
"419","20/04/2023",7.53871,7.54168,7.54607,7.50692,"72,89M","-0,14%"
"420","19/04/2023",7.54944,7.53054,7.55895,7.51377,"63,09M","0,21%"
"421","18/04/2023",7.53363,7.509,7.55935,7.509,"67,64M","0,47%"
"422","17/04/2023",7.49818,7.53539,7.552,7.49807,"67,75M","-0,28%"
"423","14/04/2023",7.51961,7.50077,7.53341,7.49143,"71,86M","0,52%"
"424","13/04/2023",7.48083,7.45076,7.48559,7.45076,"59,15M","1,13%"
"425","12/04/2023",7.39694,7.39681,7.46367,7.37979,"63,58M","0,09%"
"426","11/04/2023",7.39028,7.38177,7.40367,7.37009,"73,19M","0,89%"
"427","06/04/2023",7.32475,7.32857,7.34434,7.31261,"67,27M","0,12%"
"428","05/04/2023",7.3163,7.35003,7.3594,7.30033,"76,91M","-0,39%"
"429","04/04/2023",7.34496,7.37579,7.39959,7.34434,"66,32M","-0,01%"
"430","03/04/2023",7.34596,7.34169,7.36239,7.33264,"64,07M","0,32%"
"431","31/03/2023",7.32239,7.27119,7.34179,7.26482,"84,34M","0,81%"
"432","30/03/2023",7.26337,7.22269,7.29239,7.22269,"73,85M","1,06%"
"433","29/03/2023",7.18699,7.14105,7.20125,7.12512,"78,05M","1,39%"
"434","28/03/2023",7.08834,7.14566,7.15456,7.06627,"71,63M","0,14%"
"435","27/03/2023",7.07827,7.10353,7.11959,7.03909,"80,20M","0,90%"
"436","24/03/2023",7.0151,7.10816,7.10866,6.95358,"117,53M","-1,74%"
"437","23/03/2023",7.13925,7.11814,7.14992,7.0735,"71,14M","0,11%"
"438","22/03/2023",7.13112,7.10532,7.15773,7.08018,"65,19M","0,26%"
"439","21/03/2023",7.11291,7.08901,7.15033,7.08381,"94,86M","1,42%"
"440","20/03/2023",7.01314,6.9009,7.04976,6.79621,"121,32M","1,27%"
"441","17/03/2023",6.9254,7.0861,7.10475,6.89573,"203,83M","-1,43%"
"442","16/03/2023",7.02572,6.98763,7.06331,6.87661,"132,83M","2,03%"
"443","15/03/2023",6.88571,7.1232,7.1232,6.86163,"174,80M","-3,58%"
"444","14/03/2023",7.14157,7.02922,7.16257,6.98996,"100,86M","1,86%"
"445","13/03/2023",7.0115,7.21144,7.21144,6.97955,"141,25M","-2,90%"
"446","10/03/2023",7.22067,7.19337,7.25648,7.16689,"99,78M","-1,30%"
"447","09/03/2023",7.31588,7.31743,7.33322,7.27405,"64,74M","-0,12%"
"448","08/03/2023",7.32476,7.30592,7.34662,7.30592,"56,91M","-0,20%"
"449","07/03/2023",7.33927,7.35587,7.39803,7.3362,"64,09M","-0,46%"
"450","06/03/2023",7.37321,7.38575,7.40115,7.34998,"68,68M","0,34%"
"451","03/03/2023",7.34812,7.31348,7.35804,7.30815,"67,66M","0,88%"
"452","02/03/2023",7.28422,7.17641,7.28624,7.16966,"70,46M","0,69%"
"453","01/03/2023",7.23425,7.27934,7.32729,7.2194,"79,25M","-0,46%"
"454","28/02/2023",7.26793,7.25354,7.31798,7.24947,"102,73M","-0,38%"
"455","27/02/2023",7.29555,7.24303,7.32403,7.24303,"69,31M","1,51%"
"456","24/02/2023",7.18727,7.35976,7.36607,7.18727,"94,52M","-1,78%"
"457","23/02/2023",7.31743,7.30903,7.35768,7.30142,"79,94M","0,25%"
"458","22/02/2023",7.29926,7.28249,7.30782,7.23163,"83,81M","-0,13%"
"459","21/02/2023",7.30865,7.31993,7.34268,7.24121,"68,75M","-0,37%"
"460","20/02/2023",7.33561,7.36121,7.36341,7.31873,"48,62M","-0,16%"
"461","17/02/2023",7.34772,7.31114,7.368,7.26777,"80,23M","-0,25%"
"462","16/02/2023",7.36616,7.3463,7.38729,7.32575,"91,73M","0,89%"
"463","15/02/2023",7.30086,7.20683,7.31878,7.20073,"75,50M","1,21%"
"464","14/02/2023",7.21381,7.2253,7.27148,7.20451,"73,28M","0,07%"
"465","13/02/2023",7.20859,7.14748,7.21394,7.13891,"57,94M","1,11%"
"466","10/02/2023",7.12973,7.16541,7.18292,7.07463,"79,15M","-0,82%"
"467","09/02/2023",7.18836,7.17964,7.22588,7.17964,"81,78M","0,96%"
"468","08/02/2023",7.11983,7.18158,7.19086,7.11983,"84,75M","-0,18%"
"469","07/02/2023",7.13235,7.14584,7.15451,7.10846,"73,51M","-0,07%"
"470","06/02/2023",7.1371,7.18197,7.18727,7.10452,"68,29M","-1,34%"
"471","03/02/2023",7.23394,7.1364,7.23394,7.11342,"89,99M","0,94%"
"472","02/02/2023",7.16627,7.11003,7.18469,7.07941,"95,95M","1,26%"
"473","01/02/2023",7.07711,7.0872,7.11021,7.05961,"63,65M","-0,07%"
"474","31/01/2023",7.08242,7.07509,7.08897,7.02553,"78,06M","0,01%"
"475","30/01/2023",7.08201,7.05424,7.10366,7.03095,"60,63M","-0,21%"
"476","27/01/2023",7.09721,7.08547,7.11748,7.06269,"68,17M","0,02%"
"477","26/01/2023",7.09599,7.09511,7.11753,7.07802,"68,51M","0,74%"
"478","25/01/2023",7.04388,7.05782,7.07084,6.99993,"55,62M","-0,09%"
"479","24/01/2023",7.05048,7.05304,7.06469,7.0114,"57,82M","0,26%"
"480","23/01/2023",7.03202,7.01491,7.04451,6.98851,"51,11M","0,52%"
"481","20/01/2023",6.99599,6.99622,7.01596,6.96545,"64,03M","0,63%"
"482","19/01/2023",6.95187,7.04764,7.05614,6.94674,"80,49M","-1,86%"
"483","18/01/2023",7.08339,7.07362,7.1152,7.07245,"68,10M","0,09%"
"484","17/01/2023",7.07716,7.03691,7.1049,7.02082,"82,34M","0,48%"
"485","16/01/2023",7.04331,7.03648,7.05252,7.01632,"56,44M","0,28%"
"486","13/01/2023",7.0235,6.98959,7.03582,6.97786,"76,36M","0,69%"
"487","12/01/2023",6.97568,6.94734,7.0157,6.9463,"82,17M","0,74%"
"488","11/01/2023",6.92419,6.8791,6.94667,6.87471,"76,44M","0,80%"
"489","10/01/2023",6.86914,6.88201,6.88544,6.84581,"64,47M","-0,55%"
"490","09/01/2023",6.90736,6.86159,6.92843,6.85166,"78,53M","0,68%"
"491","06/01/2023",6.86095,6.77294,6.86095,6.75746,"69,52M","1,47%"
"492","05/01/2023",6.7615,6.7445,6.79209,6.73204,"71,67M","-0,22%"
"493","04/01/2023",6.77643,6.6606,6.78083,6.65983,"94,39M","2,30%"
"494","03/01/2023",6.62389,6.58009,6.6961,6.58009,"73,99M","0,44%"
"495","02/01/2023",6.59457,6.52107,6.60111,6.51821,"47,39M","1,87%"
"496","30/12/2022",6.47376,6.53312,6.54051,6.47064,"42,84M","-1,52%"
"497","29/12/2022",6.57347,6.48665,6.57708,6.47473,"41,26M","0,97%"
"498","28/12/2022",6.51049,6.5615,6.57212,6.50567,"40,11M","-0,61%"
"499","27/12/2022",6.55066,6.55963,6.57933,6.54326,"33,01M","0,70%"
"500","23/12/2022",6.5049,6.5132,6.53358,6.47605,"42,98M","-0,20%"
"501","22/12/2022",6.51797,6.5875,6.61435,6.50388,"56,19M","-0,95%"
"502","21/12/2022",6.58024,6.46911,6.58648,6.46757,"70,96M","2,01%"
"503","20/12/2022",6.45043,6.41869,6.46894,6.38823,"74,26M","-0,35%"
"504","19/12/2022",6.47329,6.47093,6.51046,6.47093,"64,48M","0,32%"
"505","16/12/2022",6.45263,6.50563,6.5157,6.41895,"156,20M","-1,08%"
"506","15/12/2022",6.52277,6.67429,6.68022,6.503,"103,76M","-3,09%"
"507","14/12/2022",6.73079,6.72775,6.73385,6.69433,"76,95M","-0,21%"
"508","13/12/2022",6.74498,6.67222,6.8231,6.64209,"86,74M","1,42%"
"509","12/12/2022",6.65055,6.6479,6.6813,6.63497,"62,59M","-0,41%"
"510","09/12/2022",6.67764,6.67178,6.68009,6.61827,"73,55M","0,46%"
"511","08/12/2022",6.64731,6.677,6.67957,6.62936,"67,34M","-0,20%"
"512","07/12/2022",6.66059,6.68734,6.69665,6.64244,"70,96M","-0,41%"
"513","06/12/2022",6.68779,6.67749,6.70474,6.65693,"68,97M","-0,14%"
"514","05/12/2022",6.69696,6.72871,6.73897,6.68552,"65,00M","-0,67%"
"515","02/12/2022",6.74225,6.72886,6.76772,6.68976,"73,97M","-0,17%"
"516","01/12/2022",6.75397,6.7846,6.79131,6.73055,"76,83M","0,23%"
"517","30/11/2022",6.73855,6.70667,6.7436,6.67875,"137,63M","1,04%"
"518","29/11/2022",6.66897,6.68696,6.69586,6.64988,"64,66M","0,06%"
"519","28/11/2022",6.6652,6.67811,6.69392,6.6413,"66,21M","-0,70%"
"520","25/11/2022",6.71248,6.71036,6.725,6.68663,"47,93M","0,08%"
"521","24/11/2022",6.70732,6.68344,6.73016,6.6798,"53,78M","0,42%"
"522","23/11/2022",6.67909,6.67797,6.68141,6.64203,"55,28M","0,32%"
"523","22/11/2022",6.65753,6.6437,6.66917,6.61558,"63,96M","0,35%"
"524","21/11/2022",6.63445,6.6251,6.64976,6.61392,"65,02M","-0,15%"
"525","18/11/2022",6.64446,6.62058,6.6672,6.60156,"83,55M","1,04%"
"526","17/11/2022",6.57612,6.62447,6.63473,6.52228,"70,51M","-0,47%"
"527","16/11/2022",6.60722,6.6474,6.65633,6.5872,"85,20M","-0,52%"
"528","15/11/2022",6.64166,6.62682,6.68409,6.62182,"75,50M","0,49%"
"529","14/11/2022",6.60917,6.62242,6.66207,6.60356,"78,28M","0,22%"
"530","11/11/2022",6.59462,6.61293,6.63681,6.57387,"98,34M","0,58%"
"531","10/11/2022",6.55683,6.39659,6.57385,6.38142,"115,49M","1,96%"
"532","09/11/2022",6.43057,6.4268,6.4465,6.40584,"65,30M","-0,17%"
"533","08/11/2022",6.4415,6.39175,6.45116,6.37832,"63,54M","0,39%"
"534","07/11/2022",6.41661,6.37949,6.44241,6.3637,"74,72M","0,00%"
"535","04/11/2022",6.41644,6.29139,6.46632,6.28907,"99,10M","2,77%"
"536","03/11/2022",6.24328,6.20963,6.24569,6.19173,"70,82M","-0,54%"
"537","02/11/2022",6.27688,6.35131,6.37629,6.27355,"68,32M","-0,81%"
"538","01/11/2022",6.32825,6.32976,6.3837,6.30605,"60,55M","0,98%"
"539","31/10/2022",6.26677,6.2797,6.29315,6.24408,"66,51M","-0,10%"
"540","28/10/2022",6.27305,6.19218,6.27877,6.18341,"72,52M","0,46%"
"541","27/10/2022",6.24403,6.25385,6.2722,6.19433,"85,18M","-0,51%"
"542","26/10/2022",6.27631,6.24464,6.28275,6.21933,"68,83M","0,41%"
"543","25/10/2022",6.25055,6.17265,6.25312,6.13538,"78,26M","1,94%"
"544","24/10/2022",6.13136,6.0762,6.17562,6.04114,"78,77M","1,59%"
"545","21/10/2022",6.03539,6.02158,6.05604,5.95288,"72,70M","-0,85%"
"546","20/10/2022",6.0869,6.04681,6.1035,6.02953,"62,63M","0,76%"
"547","19/10/2022",6.04072,6.09277,6.10997,6.04072,"66,38M","-0,43%"
"548","18/10/2022",6.067,6.0986,6.13978,6.05738,"66,54M","0,44%"
"549","17/10/2022",6.04066,5.94965,6.06837,5.91039,"63,83M","1,83%"
"550","14/10/2022",5.93192,5.9658,6.04475,5.92115,"80,22M","0,90%"
"551","13/10/2022",5.87919,5.79254,5.89982,5.70487,"86,71M","1,04%"
"552","12/10/2022",5.81847,5.8421,5.87249,5.78866,"70,10M","-0,25%"
"553","11/10/2022",5.8332,5.79683,5.84958,5.77048,"66,02M","-0,13%"
"554","10/10/2022",5.84055,5.80657,5.88385,5.79631,"64,92M","-0,45%"
"555","07/10/2022",5.86694,5.91196,5.95695,5.85566,"65,70M","-1,17%"
"556","06/10/2022",5.93642,6.00411,6.01847,5.91727,"63,74M","-0,82%"
"557","05/10/2022",5.98546,6.00612,6.03493,5.95355,"75,12M","-0,90%"
"558","04/10/2022",6.03969,5.85945,6.03969,5.85292,"95,39M","4,24%"
"559","03/10/2022",5.79415,5.69747,5.80427,5.65444,"80,85M","0,55%"
"560","30/09/2022",5.76234,5.7122,5.77078,5.68834,"102,73M","1,51%"
"561","29/09/2022",5.67687,5.74629,5.74629,5.62842,"102,42M","-1,53%"
"562","28/09/2022",5.76501,5.69254,5.77308,5.65149,"106,67M","0,19%"
"563","27/09/2022",5.75382,5.80982,5.85261,5.75382,"85,03M","-0,27%"
"564","26/09/2022",5.76939,5.74449,5.82805,5.736,"78,60M","-0,24%"
"565","23/09/2022",5.78341,5.90618,5.91371,5.76565,"92,47M","-2,28%"
"566","22/09/2022",5.9185,5.92854,6.02239,5.9185,"72,76M","-1,87%"
"567","21/09/2022",6.03133,5.9285,6.03427,5.91557,"70,19M","0,87%"
"568","20/09/2022",5.97947,6.08441,6.11825,5.97023,"77,47M","-1,35%"
"569","19/09/2022",6.06159,6.049,6.0934,5.97472,"51,60M","-0,26%"
"570","16/09/2022",6.0773,6.10079,6.11436,6.05242,"153,17M","-1,31%"
"571","15/09/2022",6.15784,6.21221,6.24952,6.14336,"74,84M","-1,04%"
"572","14/09/2022",6.22241,6.21077,6.24929,6.18355,"75,47M","-0,37%"
"573","13/09/2022",6.24569,6.36031,6.39418,6.24569,"79,00M","-1,39%"
"574","12/09/2022",6.33359,6.24246,6.35245,6.22451,"77,48M","1,95%"
"575","09/09/2022",6.21233,6.14087,6.23911,6.13888,"72,21M","1,41%"
"576","08/09/2022",6.1259,6.13693,6.14329,6.03479,"75,08M","0,33%"
"577","07/09/2022",6.10592,6.05964,6.11995,6.04527,"71,61M","0,02%"
"578","06/09/2022",6.10461,6.08302,6.13822,6.06044,"54,76M","0,19%"
"579","05/09/2022",6.09322,6.04822,6.10559,6.01802,"65,69M","-1,20%"
"580","02/09/2022",6.16751,6.07573,6.17829,6.05102,"76,45M","2,21%"
"581","01/09/2022",6.03431,6.06834,6.07293,6.00909,"74,06M","-1,48%"
"582","31/08/2022",6.1251,6.22699,6.2309,6.1251,"109,61M","-1,37%"
"583","30/08/2022",6.21022,6.24308,6.30366,6.18263,"65,57M","-0,19%"
"584","29/08/2022",6.22228,6.19911,6.23225,6.15344,"54,87M","-0,83%"
"585","26/08/2022",6.27426,6.42075,6.42979,6.25259,"67,38M","-1,68%"
"586","25/08/2022",6.38156,6.43216,6.44069,6.36153,"49,50M","-0,08%"
"587","24/08/2022",6.38676,6.33243,6.39663,6.3197,"52,70M","0,39%"
"588","23/08/2022",6.36202,6.33117,6.40222,6.33117,"60,09M","-0,26%"
"589","22/08/2022",6.37874,6.44881,6.45936,6.35297,"78,59M","-1,80%"
"590","19/08/2022",6.49583,6.52044,6.54913,6.488,"65,89M","-0,94%"
"591","18/08/2022",6.5574,6.53058,6.57637,6.51957,"52,23M","0,45%"
"592","17/08/2022",6.52832,6.60864,6.60864,6.51799,"62,91M","-0,97%"
"593","16/08/2022",6.59258,6.58099,6.60883,6.56858,"56,35M","0,34%"
"594","15/08/2022",6.56995,6.58263,6.58696,6.53248,"41,05M","0,25%"
"595","12/08/2022",6.55386,6.55324,6.58784,6.53975,"59,40M","0,14%"
"596","11/08/2022",6.54467,6.56021,6.56232,6.49963,"63,49M","0,33%"
"597","10/08/2022",6.52344,6.4671,6.54564,6.45379,"67,98M","0,52%"
"598","09/08/2022",6.49,6.51452,6.53035,6.48006,"60,13M","-0,53%"
"599","08/08/2022",6.52444,6.51045,6.56424,6.50327,"57,50M","0,80%"
"600","05/08/2022",6.47235,6.51262,6.52303,6.44972,"71,66M","-0,63%"
"601","04/08/2022",6.51339,6.47672,6.55571,6.47505,"75,07M","0,64%"
"602","03/08/2022",6.47206,6.4041,6.47554,6.39899,"78,44M","0,97%"
"603","02/08/2022",6.4098,6.42468,6.42905,6.38143,"66,08M","-0,42%"
"604","01/08/2022",6.43686,6.44718,6.48408,6.43412,"64,44M","-0,18%"
"605","29/07/2022",6.4485,6.4131,6.47227,6.39791,"103,12M","1,72%"
"606","28/07/2022",6.33921,6.30413,6.33921,6.23657,"92,17M","1,30%"
"607","27/07/2022",6.25794,6.20625,6.2678,6.19993,"69,64M","0,75%"
"608","26/07/2022",6.21145,6.22517,6.24386,6.19496,"60,56M","-0,42%"
"609","25/07/2022",6.23755,6.19883,6.26013,6.17714,"60,39M","0,33%"
"610","22/07/2022",6.21682,6.17429,6.24735,6.16877,"68,73M","0,25%"
"611","21/07/2022",6.20111,6.16037,6.23398,6.14306,"78,63M","0,27%"
"612","20/07/2022",6.18466,6.22979,6.24547,6.15136,"76,81M","-0,27%"
"613","19/07/2022",6.20122,6.0316,6.21388,6.02879,"74,72M","1,79%"
"614","18/07/2022",6.09191,6.07021,6.13602,6.05987,"59,88M","0,93%"
"615","15/07/2022",6.036,5.93528,6.0438,5.90138,"76,21M","2,04%"
"616","14/07/2022",5.91541,5.97999,5.99731,5.87468,"72,94M","-1,41%"
"617","13/07/2022",6.00024,6.01553,6.02573,5.92294,"70,80M","-0,73%"
"618","12/07/2022",6.0442,5.96009,6.05333,5.93098,"71,12M","0,80%"
"619","11/07/2022",5.9963,5.92383,6.00452,5.90973,"59,50M","-0,61%"
"620","08/07/2022",6.03313,6.00764,6.05317,5.95289,"76,86M","0,44%"
"621","07/07/2022",6.0067,5.98509,6.02431,5.96798,"94,86M","1,60%"
"622","06/07/2022",5.91238,5.87227,5.9275,5.8461,"89,62M","2,03%"
"623","05/07/2022",5.79496,5.9792,5.98151,5.7865,"104,29M","-2,68%"
"624","04/07/2022",5.95465,5.98398,6.00207,5.94391,"54,44M","0,40%"
"625","01/07/2022",5.93106,5.8756,5.97583,5.85734,"72,81M","0,14%"
"626","30/06/2022",5.92286,5.92674,5.93155,5.8523,"115,33M","-1,80%"
"627","29/06/2022",6.03148,6.02169,6.07191,5.99575,"70,41M","-0,90%"
"628","28/06/2022",6.08602,6.09915,6.14194,6.07795,"64,30M","0,64%"
"629","27/06/2022",6.04731,6.1052,6.1566,6.03061,"66,24M","-0,43%"
"630","24/06/2022",6.07335,5.91826,6.08599,5.91467,"85,41M","3,23%"
"631","23/06/2022",5.88333,5.8803,5.95713,5.83087,"89,90M","-0,56%"
"632","22/06/2022",5.91663,5.87909,5.93846,5.83446,"87,62M","-0,81%"
"633","21/06/2022",5.96466,5.94352,6.03224,5.94308,"63,11M","0,75%"
"634","20/06/2022",5.92009,5.90158,5.92009,5.85593,"66,00M","0,64%"
"635","17/06/2022",5.88265,5.90686,5.97406,5.87064,"181,21M","-0,06%"
"636","16/06/2022",5.88624,6.00366,6.0181,5.8722,"99,48M","-2,39%"
"637","15/06/2022",6.03013,6.02284,6.06262,5.97231,"93,77M","1,35%"
"638","14/06/2022",5.94984,6.0638,6.07537,5.93412,"85,95M","-1,20%"
"639","13/06/2022",6.02232,6.08805,6.12226,6.00628,"106,54M","-2,67%"
"640","10/06/2022",6.18723,6.31641,6.32589,6.17731,"103,76M","-2,69%"
"641","09/06/2022",6.35846,6.41258,6.45691,6.34299,"72,80M","-1,40%"
"642","08/06/2022",6.44863,6.51755,6.51755,6.41387,"73,24M","-0,80%"
"643","07/06/2022",6.50035,6.52316,6.5236,6.45992,"66,10M","-0,74%"
"644","06/06/2022",6.54878,6.53382,6.59315,6.53382,"60,14M","0,98%"
"645","03/06/2022",6.4853,6.545,6.54782,6.47374,"48,24M","-0,23%"
"646","02/06/2022",6.50044,6.44737,6.5066,6.4473,"57,96M","1,27%"
"647","01/06/2022",6.41889,6.50919,6.51026,6.41422,"74,75M","-0,77%"
"648","31/05/2022",6.4688,6.53986,6.54342,6.45753,"162,34M","-1,43%"
"649","30/05/2022",6.56239,6.54786,6.58205,6.53677,"69,80M","0,72%"
"650","27/05/2022",6.51575,6.44525,6.51973,6.42485,"70,89M","1,64%"
"651","26/05/2022",6.41058,6.30149,6.42488,6.29845,"66,12M","1,78%"
"652","25/05/2022",6.29864,6.29628,6.31929,6.22984,"75,14M","0,73%"
"653","24/05/2022",6.25314,6.28232,6.32274,6.24384,"72,01M","-1,66%"
"654","23/05/2022",6.35874,6.35088,6.35874,6.26396,"82,64M","1,17%"
"655","20/05/2022",6.28524,6.30546,6.37758,6.26484,"92,86M","0,20%"
"656","19/05/2022",6.27271,6.27969,6.28899,6.19619,"86,23M","-1,26%"
"657","18/05/2022",6.35294,6.4403,6.4558,6.34267,"80,31M","-1,20%"
"658","17/05/2022",6.43019,6.37934,6.44833,6.37373,"86,95M","1,30%"
